0
0
89.2
0
8.6
3.4
7.9
2.1
5.7
4.9
4.3
3.2
0.7
0
10.8
5.6
4.4
4.5
4.3
4.5
4.1
4.5
4.2
4.2
1.9
0
12.2
3.5
5.2
1.7
0
0
0
23.2
4.5
4.4
5.4
5
5
4.9
1.2
7
4.2
4
4.5
13.3
5.6
2.8
1.7
11.9
5.2
5.7
3.7
8
7
6.4
6.1
6.6
6.5
6.5
6.8
6.7
7.1
6.9
6.3
5.6
6
4.9
3.9
8.6
3.4
6.9
5.5
3.6
5
0
0
11.7
0
9.4
0
0
9.6
0
9.1
23
5.8
4.2
5.3
4.6
4.6
4.5
2.7
6.3
4.7
3.7
