228.48
231.36
224.64
228
233.76
236.64
233.28
227.52
230.4
227.52
226.08
233.28
226.56
228
238.08
241.92
232.8
229.92
232.8
230.88
252.96
256.8
252
271.2
261.6
266.88
265.92
282.72
343.2
354.72
380.16
516.96
616.8
610.56
604.32
633.6
650.88
642.24
631.68
628.8
657.6
801.12
782.4
777.12
825.12
793.44
770.4
779.04
714.72
679.68
700.32
721.92
750.24
756.48
795.36
803.04
827.04
767.04
780
757.92
764.64
718.56
711.36
719.04
711.84
723.36
745.92
748.32
749.76
744.48
718.08
600
366.24
366.24
353.76
378.72
337.92
329.76
317.28
317.76
307.68
300.96
312.96
308.16
303.84
295.2
300.48
294.72
260.16
264
249.12
253.44
263.52
250.08
254.88
251.04
