4548
2780
2784
2796
2768
2760
2772
2768
2760
2772
2756
2784
2772
2776
2768
2780
2760
2760
2760
2784
1908
1904
1904
1916
1928
1904
1916
1904
1908
1904
1884
1904
1904
1900
1896
1908
1904
1908
1908
1892
1880
1892
1884
1884
1880
1896
1920
1896
1920
1896
1904
1900
1916
1896
1884
3288
3276
3264
5076
5048
5048
5052
5012
5036
5016
5904
5888
5884
5876
5904
5880
5916
4524
4548
4548
4544
4524
4524
4536
4548
4548
4548
4524
4532
4536
4548
4536
4548
4536
4536
4544
4532
4524
4548
4524
2772
