227.04
229.92
233.28
227.52
230.88
230.88
233.76
233.76
234.24
232.8
227.52
231.84
225.6
232.32
233.76
244.32
234.24
223.68
228.96
227.04
255.84
255.84
255.36
254.4
250.56
251.04
249.6
251.52
256.32
244.32
245.76
242.4
247.68
241.44
232.8
230.4
227.52
230.4
219.84
232.32
228
227.04
226.08
237.12
234.24
230.88
223.68
217.44
226.56
225.12
238.56
236.16
252.96
259.68
252.48
260.16
265.92
272.64
264.96
245.28
235.2
244.8
247.68
256.8
258.24
272.16
269.28
276.48
275.52
281.76
272.16
284.64
277.44
271.2
274.56
261.6
237.6
246.72
244.8
240.96
250.56
253.92
275.04
254.4
264
263.52
252.48
267.84
250.08
248.16
251.04
252.48
240
240.48
244.32
237.12
