BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(HighestTemp),P4(Weather),Demand
1,2018,7,31,14,0,2,4,37.2,1,706.56
1,2018,7,31,14,1,2,4,37.2,1,738.72
1,2018,7,31,14,2,2,4,37.2,1,742.08
1,2018,7,31,14,3,2,4,37.2,1,747.36
1,2018,7,31,15,0,2,4,37.2,1,751.2
1,2018,7,31,15,1,2,4,37.2,1,764.16
1,2018,7,31,15,2,2,4,37.2,1,758.88
1,2018,7,31,15,3,2,4,37.2,1,739.2
1,2018,7,31,16,0,2,4,37.2,1,741.6
1,2018,7,31,16,1,2,4,37.2,1,733.44
1,2018,7,31,16,2,2,4,37.2,1,725.76
1,2018,7,31,16,3,2,4,37.2,1,750.24
1,2018,7,31,17,0,2,4,37.2,1,764.16
1,2018,7,31,17,1,2,4,37.2,1,709.44
1,2018,7,31,17,2,2,4,37.2,1,606.72
1,2018,7,31,17,3,2,4,37.2,1,622.08
1,2018,7,31,18,0,2,4,37.2,1,595.2
1,2018,7,31,18,1,2,4,37.2,1,380.16
1,2018,7,31,18,2,2,4,37.2,1,355.2
1,2018,7,31,18,3,2,4,37.2,1,363.84
1,2018,7,31,19,0,2,4,37.2,1,363.36
1,2018,7,31,19,1,2,4,37.2,1,337.92
1,2018,7,31,19,2,2,4,37.2,1,331.68
1,2018,7,31,19,3,2,4,37.2,1,334.08
1,2018,7,31,20,0,2,4,37.2,1,339.84
1,2018,7,31,20,1,2,4,37.2,1,297.12
1,2018,7,31,20,2,2,4,37.2,1,281.28
1,2018,7,31,20,3,2,4,37.2,1,291.36
1,2018,7,31,21,0,2,4,37.2,1,279.36
1,2018,7,31,21,1,2,4,37.2,1,292.8
1,2018,7,31,21,2,2,4,37.2,1,299.52
1,2018,7,31,21,3,2,4,37.2,1,296.64
1,2018,7,31,22,0,2,4,37.2,1,299.52
1,2018,7,31,22,1,2,4,37.2,1,275.04
1,2018,7,31,22,2,2,4,37.2,1,255.36
1,2018,7,31,22,3,2,4,37.2,1,234.24
1,2018,7,31,23,0,2,4,37.2,1,231.36
1,2018,7,31,23,1,2,4,37.2,1,233.76
1,2018,7,31,23,2,2,4,37.2,1,227.04
1,2018,7,31,23,3,2,4,37.2,1,234.24
1,2018,7,31,24,0,2,4,37.2,1,230.88
